2017-09-19 10:00	1308.051	1309.122	1308.031	1308.741	30
2017-09-19 10:30	1308.741	1308.811	1307.509	1308.311	30
2017-09-19 11:00	1308.312	1308.872	1306.712	1307.341	30
2017-09-19 11:30	1307.328	1308.578	1306.709	1307.732	30
2017-09-19 12:00	1307.732	1308.811	1307.361	1307.800	30
2017-09-19 12:30	1307.800	1309.158	1306.868	1308.432	30
2017-09-19 13:00	1308.422	1310.578	1308.021	1309.871	30
2017-09-19 13:30	1309.872	1310.581	1309.491	1310.258	30
2017-09-19 14:00	1310.292	1310.782	1308.551	1309.112	30
2017-09-19 14:30	1309.121	1309.952	1308.481	1309.541	30
2017-09-19 15:00	1309.601	1309.962	1307.641	1308.202	30
2017-09-19 15:30	1308.201	1309.532	1307.582	1309.532	30
2017-09-19 16:00	1309.532	1309.619	1307.668	1307.952	30
2017-09-19 16:30	1307.931	1308.001	1305.138	1306.581	30
2017-09-19 17:00	1306.579	1307.569	1306.268	1306.961	30
2017-09-19 17:30	1306.968	1308.602	1306.751	1308.161	30
2017-09-19 18:00	1308.221	1309.689	1307.921	1309.281	30
2017-09-19 18:30	1309.272	1310.241	1308.808	1309.552	30
2017-09-19 19:00	1309.592	1310.972	1309.582	1310.781	30
2017-09-19 19:30	1310.782	1311.642	1310.131	1310.972	30
2017-09-19 20:00	1310.992	1311.259	1310.619	1310.761	30
2017-09-19 20:30	1310.802	1311.222	1310.128	1310.891	30
2017-09-19 22:00	1310.968	1311.182	1310.562	1310.881	30
2017-09-19 22:30	1310.861	1310.962	1310.519	1310.661	30
2017-09-19 23:00	1310.672	1311.362	1310.661	1311.262	30
2017-09-19 23:30	1311.262	1311.462	1310.471	1310.798	30
2017-09-20 00:00	1310.798	1311.581	1310.549	1310.782	30
2017-09-20 00:30	1310.782	1310.956	1309.908	1310.182	30
2017-09-20 01:00	1310.191	1310.312	1309.661	1309.968	30
2017-09-20 01:30	1309.968	1312.102	1309.968	1311.821	30
2017-09-20 02:00	1311.822	1312.981	1311.669	1312.581	30
2017-09-20 02:30	1312.592	1312.612	1312.128	1312.291	30
2017-09-20 03:00	1312.282	1312.692	1312.238	1312.411	30
2017-09-20 03:30	1312.401	1312.511	1311.959	1312.091	30
2017-09-20 04:00	1312.091	1312.192	1311.739	1312.111	30
2017-09-20 04:30	1312.116	1312.622	1312.011	1312.492	30
2017-09-20 05:00	1312.491	1313.072	1312.101	1312.861	30
2017-09-20 05:30	1312.852	1313.879	1312.762	1313.702	30
2017-09-20 06:00	1313.699	1314.148	1313.291	1313.778	30
2017-09-20 06:30	1313.778	1313.861	1312.121	1312.321	30
2017-09-20 07:00	1312.322	1312.898	1311.602	1312.572	30
2017-09-20 07:30	1312.571	1313.082	1312.228	1312.532	30
2017-09-20 08:00	1312.521	1312.772	1312.008	1312.562	30
2017-09-20 08:30	1312.548	1315.381	1312.161	1314.198	30
2017-09-20 09:00	1314.208	1315.219	1314.009	1315.131	30
2017-09-20 09:30	1315.131	1315.968	1314.941	1314.959	30
2017-09-20 10:00	1314.978	1315.761	1314.638	1314.811	30
2017-09-20 10:30	1314.801	1315.748	1314.391	1315.181	30
2017-09-20 11:00	1315.192	1315.332	1314.101	1314.191	30
2017-09-20 11:30	1314.182	1314.352	1313.931	1314.322	30
2017-09-20 12:00	1314.321	1314.762	1312.321	1312.808	30
